,ctname,prop.elder,Population,density,Latitude,pergdp,Meantem2020,fulldate,confirmed
5406,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/12,1
5407,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/13,1
5408,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/14,1
5409,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/15,1
5410,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/16,1
5411,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/17,3
5412,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/18,3
5413,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/19,5
5414,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/20,7
5415,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/21,7
5416,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/22,7
5417,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/23,8
5418,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/24,9
5419,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/25,9
5420,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/26,9
5421,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/27,13
5422,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/28,13
5423,Colorado-Summit,0.136582062,31007,19.33450546,39.621023,69140.20831,-7.444444444,2020/3/29,13
5424,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/1,0
5425,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/2,0
5426,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/3,0
5427,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/4,0
5428,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/5,0
5429,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/6,0
5430,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/7,0
5431,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/8,0
5432,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/9,0
5433,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/10,0
5434,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/11,1
5435,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/12,1
5436,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/13,1
5437,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/14,1
5438,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/15,1
5439,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/16,1
5440,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/17,1
5441,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/18,1
5442,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/19,1
5443,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/20,1
5444,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/21,1
5445,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/22,4
5446,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/23,9
5447,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/24,10
5448,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/25,17
5449,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/26,20
5450,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/27,28
5451,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/28,28
5452,Florida-Escambia,0.168438267,315534,140.5077092,30.611664,44401.06372,12.16666667,2020/3/29,37
5453,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/1,0
5454,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/2,0
5455,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/3,0
5456,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/4,0
5457,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/5,0
5458,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/6,0
5459,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/7,0
5460,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/8,0
5461,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/9,0
5462,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/10,0
5463,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/11,1
5464,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/12,1
5465,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/13,1
5466,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/14,1
5467,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/15,1
5468,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/16,1
5469,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/17,1
5470,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/18,2
5471,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/19,3
5472,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/20,4
5473,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/21,4
5474,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/22,6
5475,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/23,9
5476,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/24,14
5477,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/25,22
5478,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/26,26
5479,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/27,32
5480,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/28,38
5481,Florida-Lake,0.266789156,356495,122.5147838,28.764113,22565.48031,15.5,2020/3/29,44
5482,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/1,0
5483,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/2,0
5484,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/3,0
5485,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/4,0
5486,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/5,0
5487,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/6,0
5488,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/7,2
5489,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/8,2
5490,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/9,2
5491,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/10,2
5492,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/11,3
5493,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/12,4
5494,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/13,4
5495,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/14,4
5496,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/15,5
5497,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/16,5
5498,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/17,7
5499,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/18,11
5500,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/19,11
5501,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/20,14
5502,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/21,17
5503,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/22,26
5504,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/23,30
5505,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/24,32
5506,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/25,52
5507,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/26,66
5508,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/27,95
5509,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/28,119
5510,Florida-Lee,0.286100105,754610,245.3863693,26.552134,35098.61571,18,2020/3/29,152
5511,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/1,0
5512,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/2,0
5513,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/3,0
5514,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/4,0
5515,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/5,0
5516,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/6,0
5517,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/7,0
5518,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/8,1
5519,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/9,2
5520,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/10,2
5521,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/11,2
5522,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/12,2
5523,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/13,4
5524,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/14,4
5525,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/15,4
5526,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/16,6
5527,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/17,7
5528,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/18,8
5529,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/19,9
5530,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/20,11
5531,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/21,13
5532,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/22,13
5533,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/23,15
5534,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/24,16
5535,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/25,26
5536,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/26,27
5537,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/27,29
5538,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/28,32
5539,Florida-Manatee,0.273956262,394855,174.4151244,27.481386,31243.56917,16.72222222,2020/3/29,38
5540,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/1,0
5541,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/2,0
5542,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/3,0
5543,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/4,0
5544,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/5,0
5545,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/6,0
5546,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/7,0
5547,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/8,0
5548,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/9,0
5549,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/10,0
5550,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/11,1
5551,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/12,1
5552,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/13,1
5553,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/14,1
5554,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/15,1
5555,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/16,1
5556,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/17,1
5557,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/18,1
5558,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/19,2
5559,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/20,3
5560,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/21,4
5561,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/22,4
5562,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/23,8
5563,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/24,10
5564,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/25,18
5565,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/26,24
5566,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/27,29
5567,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/28,40
5568,Florida-Sumter,0.575873371,128754,88.17771385,28.714294,18764.8467,15.27777778,2020/3/29,45
5569,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/1,0
5570,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/2,0
5571,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/3,0
5572,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/4,0
5573,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/5,0
5574,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/6,0
5575,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/7,0
5576,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/8,0
5577,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/9,0
5578,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/10,0
5579,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/11,1
5580,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/12,1
5581,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/13,1
5582,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/14,2
5583,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/15,2
5584,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/16,2
5585,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/17,3
5586,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/18,3
5587,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/19,3
5588,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/20,6
5589,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/21,8
5590,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/22,9
5591,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/23,9
5592,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/24,10
5593,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/25,10
5594,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/26,14
5595,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/27,19
5596,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/28,20
5597,Georgia-Coweta,0.138773104,145864,128.6170821,33.352897,24951.48442,7.388888889,2020/3/29,23
5598,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/1,0
5599,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/2,0
5600,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/3,0
5601,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/4,0
5602,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/5,0
5603,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/6,0
5604,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/7,0
5605,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/8,0
5606,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/9,1
5607,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/10,1
5608,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/11,1
5609,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/12,5
5610,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/13,5
5611,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/14,5
5612,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/15,5
5613,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/16,5
5614,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/17,5
5615,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/18,8
5616,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/19,9
5617,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/20,9
5618,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/21,9
5619,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/22,9
5620,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/23,11
5621,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/24,12
5622,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/25,13
5623,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/26,14
5624,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/27,22
5625,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/28,26
5626,Georgia-Fayette,0.181880679,113459,221.6426049,33.412717,37704.00538,7.388888889,2020/3/29,27
5627,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/1,0
5628,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/2,0
5629,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/3,0
5630,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/4,0
5631,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/5,0
5632,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/6,1
5633,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/7,1
5634,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/8,1
5635,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/9,1
5636,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/10,1
5637,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/11,1
5638,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/12,1
5639,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/13,1
5640,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/14,1
5641,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/15,1
5642,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/16,1
5643,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/17,1
5644,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/18,1
5645,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/19,1
5646,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/20,3
5647,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/21,4
5648,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/22,4
5649,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/23,4
5650,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/24,8
5651,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/25,9
5652,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/26,10
5653,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/27,10
5654,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/28,10
5655,Georgia-Polk,0.154815164,42470,52.71009264,33.995961,27726.96126,6.666666667,2020/3/29,10
5656,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/1,0
5657,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/2,0
5658,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/3,0
5659,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/4,0
5660,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/5,0
5661,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/6,0
5662,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/7,0
5663,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/8,0
5664,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/9,2
5665,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/10,3
5666,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/11,5
5667,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/12,6
5668,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/13,6
5669,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/14,6
5670,Kentucky-Harrison,0.175631058,18778,23.53284206,38.443489,24117.28264,1.111111111,2020/3/15,6
