,ctname,fulldate,confirmed,Population,density,Latitude,Meantem2020,X65andover
279,Florida-Broward,2020/3/18,80,1951260,569.9544685,26.19352,20.66666667,0.166206964
280,Florida-Broward,2020/3/19,96,1951260,569.9544685,26.19352,20.66666667,0.166206964
281,Florida-Broward,2020/3/20,151,1951260,569.9544685,26.19352,20.66666667,0.166206964
282,Florida-Broward,2020/3/21,164,1951260,569.9544685,26.19352,20.66666667,0.166206964
283,Florida-Broward,2020/3/22,217,1951260,569.9544685,26.19352,20.66666667,0.166206964
284,Florida-Broward,2020/3/23,263,1951260,569.9544685,26.19352,20.66666667,0.166206964
285,Florida-Broward,2020/3/24,311,1951260,569.9544685,26.19352,20.66666667,0.166206964
286,Florida-Broward,2020/3/25,412,1951260,569.9544685,26.19352,20.66666667,0.166206964
287,Florida-Broward,2020/3/26,505,1951260,569.9544685,26.19352,20.66666667,0.166206964
288,Florida-Broward,2020/3/27,631,1951260,569.9544685,26.19352,20.66666667,0.166206964
289,Florida-Broward,2020/3/28,820,1951260,569.9544685,26.19352,20.66666667,0.166206964
290,Florida-Broward,2020/3/29,1012,1951260,569.9544685,26.19352,20.66666667,0.166206964
291,Florida-Orange,2020/3/1,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
292,Florida-Orange,2020/3/2,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
293,Florida-Orange,2020/3/3,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
294,Florida-Orange,2020/3/4,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
295,Florida-Orange,2020/3/5,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
296,Florida-Orange,2020/3/6,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
297,Florida-Orange,2020/3/7,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
298,Florida-Orange,2020/3/8,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
299,Florida-Orange,2020/3/9,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
300,Florida-Orange,2020/3/10,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
301,Florida-Orange,2020/3/11,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
302,Florida-Orange,2020/3/12,0,1380645,536.2668996,28.514435,18.55555556,0.119378986
303,Florida-Orange,2020/3/13,1,1380645,536.2668996,28.514435,18.55555556,0.119378986
304,Florida-Orange,2020/3/14,2,1380645,536.2668996,28.514435,18.55555556,0.119378986
305,Florida-Orange,2020/3/15,2,1380645,536.2668996,28.514435,18.55555556,0.119378986
306,Florida-Orange,2020/3/16,3,1380645,536.2668996,28.514435,18.55555556,0.119378986
307,Florida-Orange,2020/3/17,6,1380645,536.2668996,28.514435,18.55555556,0.119378986
308,Florida-Orange,2020/3/18,11,1380645,536.2668996,28.514435,18.55555556,0.119378986
309,Florida-Orange,2020/3/19,19,1380645,536.2668996,28.514435,18.55555556,0.119378986
310,Florida-Orange,2020/3/20,23,1380645,536.2668996,28.514435,18.55555556,0.119378986
311,Florida-Orange,2020/3/21,29,1380645,536.2668996,28.514435,18.55555556,0.119378986
312,Florida-Orange,2020/3/22,33,1380645,536.2668996,28.514435,18.55555556,0.119378986
313,Florida-Orange,2020/3/23,48,1380645,536.2668996,28.514435,18.55555556,0.119378986
314,Florida-Orange,2020/3/24,50,1380645,536.2668996,28.514435,18.55555556,0.119378986
315,Florida-Orange,2020/3/25,89,1380645,536.2668996,28.514435,18.55555556,0.119378986
316,Florida-Orange,2020/3/26,119,1380645,536.2668996,28.514435,18.55555556,0.119378986
317,Florida-Orange,2020/3/27,174,1380645,536.2668996,28.514435,18.55555556,0.119378986
318,Florida-Orange,2020/3/28,213,1380645,536.2668996,28.514435,18.55555556,0.119378986
319,Florida-Orange,2020/3/29,268,1380645,536.2668996,28.514435,18.55555556,0.119378986
320,Florida-Pinellas,2020/3/1,0,975280,619.029358,27.903122,18.77777778,0.24776577
321,Florida-Pinellas,2020/3/2,0,975280,619.029358,27.903122,18.77777778,0.24776577
322,Florida-Pinellas,2020/3/3,0,975280,619.029358,27.903122,18.77777778,0.24776577
323,Florida-Pinellas,2020/3/4,0,975280,619.029358,27.903122,18.77777778,0.24776577
324,Florida-Pinellas,2020/3/5,0,975280,619.029358,27.903122,18.77777778,0.24776577
325,Florida-Pinellas,2020/3/6,0,975280,619.029358,27.903122,18.77777778,0.24776577
326,Florida-Pinellas,2020/3/7,0,975280,619.029358,27.903122,18.77777778,0.24776577
327,Florida-Pinellas,2020/3/8,0,975280,619.029358,27.903122,18.77777778,0.24776577
328,Florida-Pinellas,2020/3/9,0,975280,619.029358,27.903122,18.77777778,0.24776577
329,Florida-Pinellas,2020/3/10,2,975280,619.029358,27.903122,18.77777778,0.24776577
330,Florida-Pinellas,2020/3/11,2,975280,619.029358,27.903122,18.77777778,0.24776577
331,Florida-Pinellas,2020/3/12,2,975280,619.029358,27.903122,18.77777778,0.24776577
332,Florida-Pinellas,2020/3/13,2,975280,619.029358,27.903122,18.77777778,0.24776577
333,Florida-Pinellas,2020/3/14,2,975280,619.029358,27.903122,18.77777778,0.24776577
334,Florida-Pinellas,2020/3/15,2,975280,619.029358,27.903122,18.77777778,0.24776577
335,Florida-Pinellas,2020/3/16,4,975280,619.029358,27.903122,18.77777778,0.24776577
336,Florida-Pinellas,2020/3/17,4,975280,619.029358,27.903122,18.77777778,0.24776577
337,Florida-Pinellas,2020/3/18,12,975280,619.029358,27.903122,18.77777778,0.24776577
338,Florida-Pinellas,2020/3/19,16,975280,619.029358,27.903122,18.77777778,0.24776577
339,Florida-Pinellas,2020/3/20,27,975280,619.029358,27.903122,18.77777778,0.24776577
340,Florida-Pinellas,2020/3/21,29,975280,619.029358,27.903122,18.77777778,0.24776577
341,Florida-Pinellas,2020/3/22,38,975280,619.029358,27.903122,18.77777778,0.24776577
342,Florida-Pinellas,2020/3/23,41,975280,619.029358,27.903122,18.77777778,0.24776577
343,Florida-Pinellas,2020/3/24,45,975280,619.029358,27.903122,18.77777778,0.24776577
344,Florida-Pinellas,2020/3/25,54,975280,619.029358,27.903122,18.77777778,0.24776577
345,Florida-Pinellas,2020/3/26,65,975280,619.029358,27.903122,18.77777778,0.24776577
346,Florida-Pinellas,2020/3/27,82,975280,619.029358,27.903122,18.77777778,0.24776577
347,Florida-Pinellas,2020/3/28,111,975280,619.029358,27.903122,18.77777778,0.24776577
348,Florida-Pinellas,2020/3/29,116,975280,619.029358,27.903122,18.77777778,0.24776577
349,Florida-Seminole,2020/3/1,0,467832,527.5878109,28.690079,18.44444444,0.155040698
350,Florida-Seminole,2020/3/2,0,467832,527.5878109,28.690079,18.44444444,0.155040698
351,Florida-Seminole,2020/3/3,0,467832,527.5878109,28.690079,18.44444444,0.155040698
352,Florida-Seminole,2020/3/4,0,467832,527.5878109,28.690079,18.44444444,0.155040698
353,Florida-Seminole,2020/3/5,0,467832,527.5878109,28.690079,18.44444444,0.155040698
354,Florida-Seminole,2020/3/6,0,467832,527.5878109,28.690079,18.44444444,0.155040698
355,Florida-Seminole,2020/3/7,0,467832,527.5878109,28.690079,18.44444444,0.155040698
356,Florida-Seminole,2020/3/8,0,467832,527.5878109,28.690079,18.44444444,0.155040698
357,Florida-Seminole,2020/3/9,0,467832,527.5878109,28.690079,18.44444444,0.155040698
358,Florida-Seminole,2020/3/10,1,467832,527.5878109,28.690079,18.44444444,0.155040698
359,Florida-Seminole,2020/3/11,1,467832,527.5878109,28.690079,18.44444444,0.155040698
360,Florida-Seminole,2020/3/12,1,467832,527.5878109,28.690079,18.44444444,0.155040698
361,Florida-Seminole,2020/3/13,1,467832,527.5878109,28.690079,18.44444444,0.155040698
362,Florida-Seminole,2020/3/14,1,467832,527.5878109,28.690079,18.44444444,0.155040698
363,Florida-Seminole,2020/3/15,1,467832,527.5878109,28.690079,18.44444444,0.155040698
364,Florida-Seminole,2020/3/16,4,467832,527.5878109,28.690079,18.44444444,0.155040698
365,Florida-Seminole,2020/3/17,4,467832,527.5878109,28.690079,18.44444444,0.155040698
366,Florida-Seminole,2020/3/18,7,467832,527.5878109,28.690079,18.44444444,0.155040698
367,Florida-Seminole,2020/3/19,8,467832,527.5878109,28.690079,18.44444444,0.155040698
368,Florida-Seminole,2020/3/20,11,467832,527.5878109,28.690079,18.44444444,0.155040698
369,Florida-Seminole,2020/3/21,12,467832,527.5878109,28.690079,18.44444444,0.155040698
370,Florida-Seminole,2020/3/22,19,467832,527.5878109,28.690079,18.44444444,0.155040698
371,Florida-Seminole,2020/3/23,22,467832,527.5878109,28.690079,18.44444444,0.155040698
372,Florida-Seminole,2020/3/24,23,467832,527.5878109,28.690079,18.44444444,0.155040698
373,Florida-Seminole,2020/3/25,32,467832,527.5878109,28.690079,18.44444444,0.155040698
374,Florida-Seminole,2020/3/26,40,467832,527.5878109,28.690079,18.44444444,0.155040698
375,Florida-Seminole,2020/3/27,54,467832,527.5878109,28.690079,18.44444444,0.155040698
376,Florida-Seminole,2020/3/28,68,467832,527.5878109,28.690079,18.44444444,0.155040698
377,Florida-Seminole,2020/3/29,81,467832,527.5878109,28.690079,18.44444444,0.155040698
378,Georgia-Clayton,2020/3/1,0,289615,781.8157013,33.552242,11.33333333,0.093216857
379,Georgia-Clayton,2020/3/2,0,289615,781.8157013,33.552242,11.33333333,0.093216857
380,Georgia-Clayton,2020/3/3,0,289615,781.8157013,33.552242,11.33333333,0.093216857
381,Georgia-Clayton,2020/3/4,0,289615,781.8157013,33.552242,11.33333333,0.093216857
382,Georgia-Clayton,2020/3/5,0,289615,781.8157013,33.552242,11.33333333,0.093216857
383,Georgia-Clayton,2020/3/6,0,289615,781.8157013,33.552242,11.33333333,0.093216857
384,Georgia-Clayton,2020/3/7,0,289615,781.8157013,33.552242,11.33333333,0.093216857
385,Georgia-Clayton,2020/3/8,0,289615,781.8157013,33.552242,11.33333333,0.093216857
386,Georgia-Clayton,2020/3/9,0,289615,781.8157013,33.552242,11.33333333,0.093216857
387,Georgia-Clayton,2020/3/10,0,289615,781.8157013,33.552242,11.33333333,0.093216857
388,Georgia-Clayton,2020/3/11,0,289615,781.8157013,33.552242,11.33333333,0.093216857
389,Georgia-Clayton,2020/3/12,4,289615,781.8157013,33.552242,11.33333333,0.093216857
390,Georgia-Clayton,2020/3/13,4,289615,781.8157013,33.552242,11.33333333,0.093216857
391,Georgia-Clayton,2020/3/14,0,289615,781.8157013,33.552242,11.33333333,0.093216857
392,Georgia-Clayton,2020/3/15,2,289615,781.8157013,33.552242,11.33333333,0.093216857
393,Georgia-Clayton,2020/3/16,5,289615,781.8157013,33.552242,11.33333333,0.093216857
394,Georgia-Clayton,2020/3/17,4,289615,781.8157013,33.552242,11.33333333,0.093216857
395,Georgia-Clayton,2020/3/18,6,289615,781.8157013,33.552242,11.33333333,0.093216857
396,Georgia-Clayton,2020/3/19,6,289615,781.8157013,33.552242,11.33333333,0.093216857
397,Georgia-Clayton,2020/3/20,10,289615,781.8157013,33.552242,11.33333333,0.093216857
398,Georgia-Clayton,2020/3/21,13,289615,781.8157013,33.552242,11.33333333,0.093216857
399,Georgia-Clayton,2020/3/22,13,289615,781.8157013,33.552242,11.33333333,0.093216857
400,Georgia-Clayton,2020/3/23,19,289615,781.8157013,33.552242,11.33333333,0.093216857
401,Georgia-Clayton,2020/3/24,21,289615,781.8157013,33.552242,11.33333333,0.093216857
402,Georgia-Clayton,2020/3/25,29,289615,781.8157013,33.552242,11.33333333,0.093216857
403,Georgia-Clayton,2020/3/26,37,289615,781.8157013,33.552242,11.33333333,0.093216857
404,Georgia-Clayton,2020/3/27,53,289615,781.8157013,33.552242,11.33333333,0.093216857
405,Georgia-Clayton,2020/3/28,57,289615,781.8157013,33.552242,11.33333333,0.093216857
406,Georgia-Clayton,2020/3/29,59,289615,781.8157013,33.552242,11.33333333,0.093216857
407,Georgia-Cobb,2020/3/1,0,756865,851.8923632,33.93994,10.61111111,0.122580645
408,Georgia-Cobb,2020/3/2,0,756865,851.8923632,33.93994,10.61111111,0.122580645
409,Georgia-Cobb,2020/3/3,0,756865,851.8923632,33.93994,10.61111111,0.122580645
410,Georgia-Cobb,2020/3/4,0,756865,851.8923632,33.93994,10.61111111,0.122580645
411,Georgia-Cobb,2020/3/5,0,756865,851.8923632,33.93994,10.61111111,0.122580645
412,Georgia-Cobb,2020/3/6,0,756865,851.8923632,33.93994,10.61111111,0.122580645
413,Georgia-Cobb,2020/3/7,1,756865,851.8923632,33.93994,10.61111111,0.122580645
414,Georgia-Cobb,2020/3/8,1,756865,851.8923632,33.93994,10.61111111,0.122580645
415,Georgia-Cobb,2020/3/9,4,756865,851.8923632,33.93994,10.61111111,0.122580645
416,Georgia-Cobb,2020/3/10,6,756865,851.8923632,33.93994,10.61111111,0.122580645
417,Georgia-Cobb,2020/3/11,8,756865,851.8923632,33.93994,10.61111111,0.122580645
418,Georgia-Cobb,2020/3/12,8,756865,851.8923632,33.93994,10.61111111,0.122580645
419,Georgia-Cobb,2020/3/13,8,756865,851.8923632,33.93994,10.61111111,0.122580645
420,Georgia-Cobb,2020/3/14,15,756865,851.8923632,33.93994,10.61111111,0.122580645
421,Georgia-Cobb,2020/3/15,19,756865,851.8923632,33.93994,10.61111111,0.122580645
422,Georgia-Cobb,2020/3/16,22,756865,851.8923632,33.93994,10.61111111,0.122580645
423,Georgia-Cobb,2020/3/17,25,756865,851.8923632,33.93994,10.61111111,0.122580645
424,Georgia-Cobb,2020/3/18,28,756865,851.8923632,33.93994,10.61111111,0.122580645
425,Georgia-Cobb,2020/3/19,37,756865,851.8923632,33.93994,10.61111111,0.122580645
426,Georgia-Cobb,2020/3/20,47,756865,851.8923632,33.93994,10.61111111,0.122580645
427,Georgia-Cobb,2020/3/21,50,756865,851.8923632,33.93994,10.61111111,0.122580645
428,Georgia-Cobb,2020/3/22,67,756865,851.8923632,33.93994,10.61111111,0.122580645
429,Georgia-Cobb,2020/3/23,79,756865,851.8923632,33.93994,10.61111111,0.122580645
430,Georgia-Cobb,2020/3/24,90,756865,851.8923632,33.93994,10.61111111,0.122580645
431,Georgia-Cobb,2020/3/25,109,756865,851.8923632,33.93994,10.61111111,0.122580645
432,Georgia-Cobb,2020/3/26,119,756865,851.8923632,33.93994,10.61111111,0.122580645
433,Georgia-Cobb,2020/3/27,163,756865,851.8923632,33.93994,10.61111111,0.122580645
434,Georgia-Cobb,2020/3/28,185,756865,851.8923632,33.93994,10.61111111,0.122580645
435,Georgia-Cobb,2020/3/29,228,756865,851.8923632,33.93994,10.61111111,0.122580645
436,Georgia-DeKalb,2020/3/1,0,756558,1081.228444,33.770661,10.94444444,0.124405531
437,Georgia-DeKalb,2020/3/2,0,756558,1081.228444,33.770661,10.94444444,0.124405531
438,Georgia-DeKalb,2020/3/3,0,756558,1081.228444,33.770661,10.94444444,0.124405531
439,Georgia-DeKalb,2020/3/4,0,756558,1081.228444,33.770661,10.94444444,0.124405531
440,Georgia-DeKalb,2020/3/5,0,756558,1081.228444,33.770661,10.94444444,0.124405531
441,Georgia-DeKalb,2020/3/6,0,756558,1081.228444,33.770661,10.94444444,0.124405531
442,Georgia-DeKalb,2020/3/7,0,756558,1081.228444,33.770661,10.94444444,0.124405531
443,Georgia-DeKalb,2020/3/8,0,756558,1081.228444,33.770661,10.94444444,0.124405531
444,Georgia-DeKalb,2020/3/9,2,756558,1081.228444,33.770661,10.94444444,0.124405531
445,Georgia-DeKalb,2020/3/10,2,756558,1081.228444,33.770661,10.94444444,0.124405531
446,Georgia-DeKalb,2020/3/11,4,756558,1081.228444,33.770661,10.94444444,0.124405531
447,Georgia-DeKalb,2020/3/12,5,756558,1081.228444,33.770661,10.94444444,0.124405531
448,Georgia-DeKalb,2020/3/13,5,756558,1081.228444,33.770661,10.94444444,0.124405531
449,Georgia-DeKalb,2020/3/14,8,756558,1081.228444,33.770661,10.94444444,0.124405531
450,Georgia-DeKalb,2020/3/15,10,756558,1081.228444,33.770661,10.94444444,0.124405531
451,Georgia-DeKalb,2020/3/16,10,756558,1081.228444,33.770661,10.94444444,0.124405531
452,Georgia-DeKalb,2020/3/17,15,756558,1081.228444,33.770661,10.94444444,0.124405531
453,Georgia-DeKalb,2020/3/18,18,756558,1081.228444,33.770661,10.94444444,0.124405531
454,Georgia-DeKalb,2020/3/19,22,756558,1081.228444,33.770661,10.94444444,0.124405531
455,Georgia-DeKalb,2020/3/20,36,756558,1081.228444,33.770661,10.94444444,0.124405531
456,Georgia-DeKalb,2020/3/21,41,756558,1081.228444,33.770661,10.94444444,0.124405531
457,Georgia-DeKalb,2020/3/22,53,756558,1081.228444,33.770661,10.94444444,0.124405531
458,Georgia-DeKalb,2020/3/23,74,756558,1081.228444,33.770661,10.94444444,0.124405531
459,Georgia-DeKalb,2020/3/24,107,756558,1081.228444,33.770661,10.94444444,0.124405531
460,Georgia-DeKalb,2020/3/25,125,756558,1081.228444,33.770661,10.94444444,0.124405531
461,Georgia-DeKalb,2020/3/26,137,756558,1081.228444,33.770661,10.94444444,0.124405531
462,Georgia-DeKalb,2020/3/27,219,756558,1081.228444,33.770661,10.94444444,0.124405531
463,Georgia-DeKalb,2020/3/28,246,756558,1081.228444,33.770661,10.94444444,0.124405531
464,Georgia-DeKalb,2020/3/29,273,756558,1081.228444,33.770661,10.94444444,0.124405531
465,Georgia-Fulton,2020/3/1,0,1050114,768.7961558,33.790034,10.83333333,0.116873025
466,Georgia-Fulton,2020/3/2,0,1050114,768.7961558,33.790034,10.83333333,0.116873025
467,Georgia-Fulton,2020/3/3,2,1050114,768.7961558,33.790034,10.83333333,0.116873025
468,Georgia-Fulton,2020/3/4,2,1050114,768.7961558,33.790034,10.83333333,0.116873025
469,Georgia-Fulton,2020/3/5,2,1050114,768.7961558,33.790034,10.83333333,0.116873025
470,Georgia-Fulton,2020/3/6,2,1050114,768.7961558,33.790034,10.83333333,0.116873025
471,Georgia-Fulton,2020/3/7,3,1050114,768.7961558,33.790034,10.83333333,0.116873025
472,Georgia-Fulton,2020/3/8,3,1050114,768.7961558,33.790034,10.83333333,0.116873025
473,Georgia-Fulton,2020/3/9,5,1050114,768.7961558,33.790034,10.83333333,0.116873025
474,Georgia-Fulton,2020/3/10,5,1050114,768.7961558,33.790034,10.83333333,0.116873025
475,Georgia-Fulton,2020/3/11,6,1050114,768.7961558,33.790034,10.83333333,0.116873025
476,Georgia-Fulton,2020/3/12,8,1050114,768.7961558,33.790034,10.83333333,0.116873025
477,Georgia-Fulton,2020/3/13,8,1050114,768.7961558,33.790034,10.83333333,0.116873025
478,Georgia-Fulton,2020/3/14,13,1050114,768.7961558,33.790034,10.83333333,0.116873025
479,Georgia-Fulton,2020/3/15,20,1050114,768.7961558,33.790034,10.83333333,0.116873025
480,Georgia-Fulton,2020/3/16,27,1050114,768.7961558,33.790034,10.83333333,0.116873025
481,Georgia-Fulton,2020/3/17,33,1050114,768.7961558,33.790034,10.83333333,0.116873025
482,Georgia-Fulton,2020/3/18,49,1050114,768.7961558,33.790034,10.83333333,0.116873025
483,Georgia-Fulton,2020/3/19,66,1050114,768.7961558,33.790034,10.83333333,0.116873025
484,Georgia-Fulton,2020/3/20,88,1050114,768.7961558,33.790034,10.83333333,0.116873025
485,Georgia-Fulton,2020/3/21,99,1050114,768.7961558,33.790034,10.83333333,0.116873025
486,Georgia-Fulton,2020/3/22,111,1050114,768.7961558,33.790034,10.83333333,0.116873025
487,Georgia-Fulton,2020/3/23,152,1050114,768.7961558,33.790034,10.83333333,0.116873025
488,Georgia-Fulton,2020/3/24,191,1050114,768.7961558,33.790034,10.83333333,0.116873025
489,Georgia-Fulton,2020/3/25,204,1050114,768.7961558,33.790034,10.83333333,0.116873025
490,Georgia-Fulton,2020/3/26,231,1050114,768.7961558,33.790034,10.83333333,0.116873025
491,Georgia-Fulton,2020/3/27,347,1050114,768.7961558,33.790034,10.83333333,0.116873025
